id,trial_index,trial_type,consent_given,consent_file,consent_path,time_elapsed,stimulus_1,stimulus_2,stimulus_3,chosen_image,response,rt,stimulus,value,decision,room,room_repetition,hp,mushroom_x,mushroom_y,door_left,door_right,door_back,chosen_side,chosen_room,type_key,imagefilename,is_extra,color,extra_reason,seen_type,unseen_type,difficulty_label,difficulty_bin,metric_name,metric_diff,raw_value_diff,separation_mode,separation_line,cross_side,desired_lure_bin,lure_bin,lure_bins_present_1,lure_bins_present_2,lure_side,lure_sides_1,lure_sides_2,lure_bin_source,lure_distance_norm,lure_anchor_image,lure_anchor_type,lure_anchor_scope,left_mushroom_name,left_mushroom_image,left_mushroom_value,left_mushroom_type_key,left_mushroom_status,left_mushroom_lure_bin,left_mushroom_lure_distance_norm,left_mushroom_lure_anchor_image,left_mushroom_lure_anchor_type,left_mushroom_lure_anchor_scope,left_mushroom_desired_lure_bin,left_mushroom_lure_bin_source,right_mushroom_name,right_mushroom_image,right_mushroom_value,right_mushroom_type_key,right_mushroom_status,right_mushroom_lure_bin,right_mushroom_lure_distance_norm,right_mushroom_lure_anchor_image,right_mushroom_lure_anchor_type,right_mushroom_lure_anchor_scope,right_mushroom_desired_lure_bin,right_mushroom_lure_bin_source,selected_side,selected_mushroom_name,selected_mushroom_image,selected_mushroom_value,selected_mushroom_type_key,selected_mushroom_status,selected_mushroom_lure_bin,selected_mushroom_lure_distance_norm,selected_mushroom_desired_lure_bin,selected_mushroom_lure_bin_source,other_mushroom_name,other_mushroom_image,other_mushroom_value,other_mushroom_type_key,other_mushroom_status,other_mushroom_lure_bin,other_mushroom_lure_distance_norm,other_mushroom_desired_lure_bin,other_mushroom_lure_bin_source,correct,bisbas_scale_min,bisbas_scale_max,bisbas_min_label,bisbas_max_label,bisbas_total_items,bisbas_reverse_items,bisbas_page_rt_ms_json,bisbas_survey_rt_total,bisbas_item_order,bisbas_raw_total,bisbas_raw_mean,bisbas_scored_total,bisbas_scored_mean,bisbas_possible_min_total,bisbas_possible_max_total,bis_score_sum,bis_score_mean,bas_drive_sum,bas_drive_mean,bas_fun_seeking_sum,bas_fun_seeking_mean,bas_reward_responsiveness_sum,bas_reward_responsiveness_mean,bas_total_sum,bas_total_mean,bisbas_item_1_raw,bisbas_item_1_scored,bisbas_item_1_reverse,bisbas_item_2_raw,bisbas_item_2_scored,bisbas_item_2_reverse,bisbas_item_3_raw,bisbas_item_3_scored,bisbas_item_3_reverse,bisbas_item_4_raw,bisbas_item_4_scored,bisbas_item_4_reverse,bisbas_item_5_raw,bisbas_item_5_scored,bisbas_item_5_reverse,bisbas_item_6_raw,bisbas_item_6_scored,bisbas_item_6_reverse,bisbas_item_7_raw,bisbas_item_7_scored,bisbas_item_7_reverse,bisbas_item_8_raw,bisbas_item_8_scored,bisbas_item_8_reverse,bisbas_item_9_raw,bisbas_item_9_scored,bisbas_item_9_reverse,bisbas_item_10_raw,bisbas_item_10_scored,bisbas_item_10_reverse,bisbas_item_11_raw,bisbas_item_11_scored,bisbas_item_11_reverse,bisbas_item_12_raw,bisbas_item_12_scored,bisbas_item_12_reverse,bisbas_item_13_raw,bisbas_item_13_scored,bisbas_item_13_reverse,bisbas_item_14_raw,bisbas_item_14_scored,bisbas_item_14_reverse,bisbas_item_15_raw,bisbas_item_15_scored,bisbas_item_15_reverse,bisbas_item_16_raw,bisbas_item_16_scored,bisbas_item_16_reverse,bisbas_item_17_raw,bisbas_item_17_scored,bisbas_item_17_reverse,bisbas_item_18_raw,bisbas_item_18_scored,bisbas_item_18_reverse,bisbas_item_19_raw,bisbas_item_19_scored,bisbas_item_19_reverse,bisbas_item_20_raw,bisbas_item_20_scored,bisbas_item_20_reverse,nfc_scale_min,nfc_scale_max,nfc_min_label,nfc_max_label,nfc_total_items,nfc_reverse_items,nfc_raw_total,nfc_raw_mean,nfc_scored_total,nfc_scored_mean,nfc_possible_min_total,nfc_possible_max_total,nfc_page_rt_ms_json,nfc_survey_rt_total,nfc_item_order,nfc_item_1_raw,nfc_item_1_scored,nfc_item_1_reverse,nfc_item_2_raw,nfc_item_2_scored,nfc_item_2_reverse,nfc_item_3_raw,nfc_item_3_scored,nfc_item_3_reverse,nfc_item_4_raw,nfc_item_4_scored,nfc_item_4_reverse,nfc_item_5_raw,nfc_item_5_scored,nfc_item_5_reverse,nfc_item_6_raw,nfc_item_6_scored,nfc_item_6_reverse,nfc_item_7_raw,nfc_item_7_scored,nfc_item_7_reverse,nfc_item_8_raw,nfc_item_8_scored,nfc_item_8_reverse,nfc_item_9_raw,nfc_item_9_scored,nfc_item_9_reverse,nfc_item_10_raw,nfc_item_10_scored,nfc_item_10_reverse,nfc_item_11_raw,nfc_item_11_scored,nfc_item_11_reverse,nfc_item_12_raw,nfc_item_12_scored,nfc_item_12_reverse,nfc_item_13_raw,nfc_item_13_scored,nfc_item_13_reverse,nfc_item_14_raw,nfc_item_14_scored,nfc_item_14_reverse,nfc_item_15_raw,nfc_item_15_scored,nfc_item_15_reverse,nfc_item_16_raw,nfc_item_16_scored,nfc_item_16_reverse,nfc_item_17_raw,nfc_item_17_scored,nfc_item_17_reverse,nfc_item_18_raw,nfc_item_18_scored,nfc_item_18_reverse,survey_name,started_at_ms,total_time_ms,page_times_ms_json,fiveDCR_q1,fiveDCR_q2,fiveDCR_q3,fiveDCR_q4,fiveDCR_q5,fiveDCR_q6,fiveDCR_q7,fiveDCR_q8,fiveDCR_q9,fiveDCR_q10,fiveDCR_q11,fiveDCR_q12,fiveDCR_q13,fiveDCR_q14,fiveDCR_q15,fiveDCR_q16,fiveDCR_q17,fiveDCR_q18,fiveDCR_q19,fiveDCR_q20,fiveDCR_q21,fiveDCR_q22,fiveDCR_q23,fiveDCR_q24,fiveDCR_q9_reversed,fiveDCR_q10_reversed,fiveDCR_q11_reversed,fiveDCR_q12_reversed,joyous_exploration_avg,deprivation_sensitivity_avg,stress_tolerance_avg,thrill_seeking_avg,general_social_curiosity_avg,covert_social_curiosity_avg,plate_index,plate_id,plate_label,scored,image_path,correct_response,is_correct,n_items_total,n_items_scored,n_correct_scored,accuracy_scored,passed_all_scored,responses_json,slider_stem_pct,slider_cap_pct,desired_stem,desired_cap,chosen_filename,chosen_stem,chosen_cap,gender,age,game_frequency,weekly_game_hours_past_month,gamer_identity,enjoyment,difficulty,strategy,color_rank_most_to_least,color_rank_array,room_rank_easiest_to_hardest,room_rank_array,builder_color_order,builder_json,builder_black_slider_stem_pct,builder_black_slider_cap_pct,builder_black_desired_stem,builder_black_desired_cap,builder_black_filename,builder_black_stem,builder_black_cap,builder_white_slider_stem_pct,builder_white_slider_cap_pct,builder_white_desired_stem,builder_white_desired_cap,builder_white_filename,builder_white_stem,builder_white_cap,builder_red_slider_stem_pct,builder_red_slider_cap_pct,builder_red_desired_stem,builder_red_desired_cap,builder_red_filename,builder_red_stem,builder_red_cap,builder_green_slider_stem_pct,builder_green_slider_cap_pct,builder_green_desired_stem,builder_green_desired_cap,builder_green_filename,builder_green_stem,builder_green_cap,builder_blue_slider_stem_pct,builder_blue_slider_cap_pct,builder_blue_desired_stem,builder_blue_desired_cap,builder_blue_filename,builder_blue_stem,builder_blue_cap,builder_cyan_slider_stem_pct,builder_cyan_slider_cap_pct,builder_cyan_desired_stem,builder_cyan_desired_cap,builder_cyan_filename,builder_cyan_stem,builder_cyan_cap,builder_magenta_slider_stem_pct,builder_magenta_slider_cap_pct,builder_magenta_desired_stem,builder_magenta_desired_cap,builder_magenta_filename,builder_magenta_stem,builder_magenta_cap,builder_yellow_slider_stem_pct,builder_yellow_slider_cap_pct,builder_yellow_desired_stem,builder_yellow_desired_cap,builder_yellow_filename,builder_yellow_stem,builder_yellow_cap
"69baf81b058083cc0390f91a",2,"memory_choice",,,,1891488,,,,,,1550,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","","",2,1,"","left","right","","","","","","black-05-0.539-+1","black-05-0.539-+1.png",1,"c:black|s:thin|r:flat","seen_fallback",2,0,"black-03-0.202--1.png","c:black|s:thin|r:flat","type","","","red-14-0.996-+7","red-14-0.996-+7.png",7,"c:red|s:thick|r:neutral","unseen",1,0.3337665518159528,"red-10-1.013-+5.png","c:red|s:neutral|r:neutral","color","","","right","red-14-0.996-+7","red-14-0.996-+7.png",7,"c:red|s:thick|r:neutral","unseen",1,0.3337665518159528,"","","black-05-0.539-+1","black-05-0.539-+1.png",1,"c:black|s:thin|r:flat","seen_fallback",2,0,"","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",3,"memory_choice",,,,1894147,,,,,,1659,,,,,,,,,,,,,,,,1,"blue","within_color_middle","c:blue|s:thick|r:round","c:blue|s:thick|r:flat","middle",2,"abs(abs(v-line)_diff)",2,4,"zero_classifier",0,true,"",2,2,,"left","left",,"","","","","","blue-13-0.321-+3","blue-13-0.321-+3.png",3,"c:blue|s:thick|r:flat","unseen_extra",2,0,"blue-12-0.458-+5.png","c:blue|s:thick|r:flat","type","","","blue-14-1.738--1","blue-14-1.738--1.png",-1,"c:blue|s:thick|r:round","seen_extra","","","","","","","","left","blue-13-0.321-+3","blue-13-0.321-+3.png",3,"c:blue|s:thick|r:flat","unseen_extra",2,0,"","","blue-14-1.738--1","blue-14-1.738--1.png",-1,"c:blue|s:thick|r:round","seen_extra","","","","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",4,"memory_choice",,,,1896680,,,,,,1529,,,,,,,,,,,,,,,,1,"black","within_color_far","c:black|s:thick|r:neutral","c:black|s:thin|r:flat","far",3,"abs(abs(v-line)_diff)",5,7,"zero_classifier",0,true,"",2,2,,"right","right",,"","","","","","black-14-1.084-+6","black-14-1.084-+6.png",6,"c:black|s:thick|r:neutral","seen_extra","","","","","","","","black-03-0.218--1","black-03-0.218--1.png",-1,"c:black|s:thin|r:flat","unseen_extra",2,0,"black-03-0.202--1.png","c:black|s:thin|r:flat","type","","","left","black-14-1.084-+6","black-14-1.084-+6.png",6,"c:black|s:thick|r:neutral","seen_extra","","","","","black-03-0.218--1","black-03-0.218--1.png",-1,"c:black|s:thin|r:flat","unseen_extra",2,0,"","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",5,"memory_choice",,,,1901459,,,,,,3771,,,,,,,,,,,,,,,,1,"white","within_color_close","c:white|s:thin|r:neutral","c:white|s:thick|r:flat","close",1,"abs(abs(v-line)_diff)",1,5,"zero_classifier",0,true,"",2,2,,"right","right",,"","","","","","white-03-0.965--3","white-03-0.965--3.png",-3,"c:white|s:thin|r:neutral","seen_extra","","","","","","","","white-14-0.203-+2","white-14-0.203-+2.png",2,"c:white|s:thick|r:flat","unseen_extra",2,0,"white-14-0.334-+3.png","c:white|s:thick|r:flat","type","","","right","white-14-0.203-+2","white-14-0.203-+2.png",2,"c:white|s:thick|r:flat","unseen_extra",2,0,"","","white-03-0.965--3","white-03-0.965--3.png",-3,"c:white|s:thin|r:neutral","seen_extra","","","","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",6,"memory_choice",,,,1907781,,,,,,5310,,,,,,,,,,,,,,,,1,"magenta","within_color_close","c:magenta|s:neutral|r:neutral","c:magenta|s:thick|r:flat","close",1,"abs(abs(v-line)_diff)",2,4,"zero_classifier",0,true,"",2,2,,"left","left",,"","","","","","magenta-11-0.504-+1","magenta-11-0.504-+1.png",1,"c:magenta|s:thick|r:flat","unseen_extra",2,0.16666666666666663,"magenta-12-0.201-+1.png","c:magenta|s:thick|r:flat","type","","","magenta-07-1.062--3","magenta-07-1.062--3.png",-3,"c:magenta|s:neutral|r:neutral","seen_extra","","","","","","","","right","magenta-07-1.062--3","magenta-07-1.062--3.png",-3,"c:magenta|s:neutral|r:neutral","seen_extra","","","","","magenta-11-0.504-+1","magenta-11-0.504-+1.png",1,"c:magenta|s:thick|r:flat","unseen_extra",2,0.16666666666666663,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",7,"memory_choice",,,,1910042,,,,,,1248,,,,,,,,,,,,,,,,1,"black","within_color_close","c:black|s:thin|r:round","c:black|s:neutral|r:flat","close",1,"abs(abs(v-line)_diff)",1,3,"zero_classifier",0,true,"",2,2,,"right","right",,"","","","","","black-03-1.869-+2","black-03-1.869-+2.png",2,"c:black|s:thin|r:round","seen_extra","","","","","","","","black-06-0.247--1","black-06-0.247--1.png",-1,"c:black|s:neutral|r:flat","unseen_extra",2,0.16666666666666666,"black-07-0.204-+1.png","c:black|s:neutral|r:flat","type","","","left","black-03-1.869-+2","black-03-1.869-+2.png",2,"c:black|s:thin|r:round","seen_extra","","","","","black-06-0.247--1","black-06-0.247--1.png",-1,"c:black|s:neutral|r:flat","unseen_extra",2,0.16666666666666666,"","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",8,"memory_choice",,,,1912292,,,,,,1236,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","",2,2,,"right","right",,"","","","","","blue-12-0.253-+2","blue-12-0.253-+2.png",2,"c:blue|s:thick|r:flat","seen_fallback","","","","","","","","yellow-12-0.976--1","yellow-12-0.976--1.png",-1,"c:yellow|s:thick|r:neutral","seen",2,0.07299999999999995,"yellow-12-0.903--1.png","c:yellow|s:thick|r:neutral","type","","","left","blue-12-0.253-+2","blue-12-0.253-+2.png",2,"c:blue|s:thick|r:flat","seen_fallback","","","","","yellow-12-0.976--1","yellow-12-0.976--1.png",-1,"c:yellow|s:thick|r:neutral","seen",2,0.07299999999999995,"","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",9,"memory_choice",,,,1918243,,,,,,4942,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","","",2,2,"","left","right","","","","","","magenta-14-0.468--1","magenta-14-0.468--1.png",-1,"c:magenta|s:thick|r:flat","seen",2,0,"magenta-12-0.201-+1.png","c:magenta|s:thick|r:flat","type","","","magenta-03-1.972--5","magenta-03-1.972--5.png",-5,"c:magenta|s:thin|r:round","seen",2,0,"magenta-03-1.980--5.png","c:magenta|s:thin|r:round","type","","","right","magenta-03-1.972--5","magenta-03-1.972--5.png",-5,"c:magenta|s:thin|r:round","seen",2,0,"","","magenta-14-0.468--1","magenta-14-0.468--1.png",-1,"c:magenta|s:thick|r:flat","seen",2,0,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",10,"memory_choice",,,,1920128,,,,,,884,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","","",1,2,"","left","right","","","","","","red-08-1.749-+3","red-08-1.749-+3.png",3,"c:red|s:neutral|r:round","seen_fallback",1,0.2634269875653932,"red-07-1.396-+5.png","c:red|s:neutral|r:neutral","color","","","yellow-05-1.896-+3","yellow-05-1.896-+3.png",3,"c:yellow|s:thin|r:round","seen_fallback",2,0,"yellow-06-1.844--1.png","c:yellow|s:neutral|r:round","color","","","left","red-08-1.749-+3","red-08-1.749-+3.png",3,"c:red|s:neutral|r:round","seen_fallback",1,0.2634269875653932,"","","yellow-05-1.896-+3","yellow-05-1.896-+3.png",3,"c:yellow|s:thin|r:round","seen_fallback",2,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",11,"memory_choice",,,,1927108,,,,,,5970,,,,,,,,,,,,,,,,1,"yellow","within_color_far","c:yellow|s:neutral|r:round","c:yellow|s:thick|r:flat","far",3,"abs(abs(v-line)_diff)",3,5,"zero_classifier",0,true,"",2,2,,"right","right",,"","","","","","yellow-10-1.750-+1","yellow-10-1.750-+1.png",1,"c:yellow|s:neutral|r:round","seen_extra","","","","","","","","yellow-14-0.632--4","yellow-14-0.632--4.png",-4,"c:yellow|s:thick|r:flat","unseen_extra",2,0.03200000000000003,"yellow-13-0.206--4.png","c:yellow|s:thick|r:flat","type","","","left","yellow-10-1.750-+1","yellow-10-1.750-+1.png",1,"c:yellow|s:neutral|r:round","seen_extra","","","","","yellow-14-0.632--4","yellow-14-0.632--4.png",-4,"c:yellow|s:thick|r:flat","unseen_extra",2,0.03200000000000003,"","",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",12,"memory_choice",,,,1933280,,,,,,5154,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","",2,2,,"right","right",,"","","","","","blue-13-0.909-+4","blue-13-0.909-+4.png",4,"c:blue|s:thick|r:neutral","seen","","","","","","","","magenta-08-1.957--6","magenta-08-1.957--6.png",-6,"c:magenta|s:neutral|r:round","seen_fallback",2,0,"magenta-08-1.926--6.png","c:magenta|s:neutral|r:round","type","","","right","magenta-08-1.957--6","magenta-08-1.957--6.png",-6,"c:magenta|s:neutral|r:round","seen_fallback",2,0,"","","blue-13-0.909-+4","blue-13-0.909-+4.png",4,"c:blue|s:thick|r:neutral","seen","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",13,"memory_choice",,,,1936583,,,,,,2286,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","","",2,2,"","left","right","","","","","","yellow-04-0.207--1","yellow-04-0.207--1.png",-1,"c:yellow|s:thin|r:flat","seen",2,0,"yellow-04-0.484-+1.png","c:yellow|s:thin|r:flat","type","","","green-03-1.967--1","green-03-1.967--1.png",-1,"c:green|s:thin|r:round","seen",2,0,"green-03-1.998--2.png","c:green|s:thin|r:round","type","","","right","green-03-1.967--1","green-03-1.967--1.png",-1,"c:green|s:thin|r:round","seen",2,0,"","","yellow-04-0.207--1","yellow-04-0.207--1.png",-1,"c:yellow|s:thin|r:flat","seen",2,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",14,"memory_choice",,,,1938692,,,,,,1104,,,,,,,,,,,,,,,,1,"red","within_color_middle","c:red|s:thick|r:flat","c:red|s:neutral|r:neutral","middle",2,"abs(abs(v-line)_diff)",2,3,"range_middle",5.5,true,"",1,1,,"left","left",,"","","","","","red-06-1.145-+5","red-06-1.145-+5.png",5,"c:red|s:neutral|r:neutral","unseen_extra",1,0.29800000000000004,"red-06-0.847-+5.png","c:red|s:neutral|r:neutral","type","","","red-13-0.246-+8","red-13-0.246-+8.png",8,"c:red|s:thick|r:flat","seen_extra","","","","","","","","left","red-06-1.145-+5","red-06-1.145-+5.png",5,"c:red|s:neutral|r:neutral","unseen_extra",1,0.29800000000000004,"","","red-13-0.246-+8","red-13-0.246-+8.png",8,"c:red|s:thick|r:flat","seen_extra","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",15,"memory_choice",,,,1941328,,,,,,1621,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","","",2,2,"","left","right","","","","","","blue-07-0.210-+3","blue-07-0.210-+3.png",3,"c:blue|s:neutral|r:flat","seen_fallback",2,0,"blue-07-0.200-+3.png","c:blue|s:neutral|r:flat","type","","","green-13-1.017-+3","green-13-1.017-+3.png",3,"c:green|s:thick|r:neutral","seen",2,0.050999999999999934,"green-14-0.966-+3.png","c:green|s:thick|r:neutral","type","","","right","green-13-1.017-+3","green-13-1.017-+3.png",3,"c:green|s:thick|r:neutral","seen",2,0.050999999999999934,"","","blue-07-0.210-+3","blue-07-0.210-+3.png",3,"c:blue|s:neutral|r:flat","seen_fallback",2,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69baf81b058083cc0390f91a",16,"memory_choice",,,,1945173,,,,,,2836,,,,,,,,,,,,,,,,0,"","","","","","","","","","","","","",2,2,,"left","left",,"","","","","","red-03-1.995-+2","red-03-1.995-+2.png",2,"c:red|s:thin|r:round","seen",2,0,"red-03-1.769-+1.png","c:red|s:thin|r:round","type","","","white-14-1.110-+3","white-14-1.110-+3.png",3,"c:white|s:thick|r:neutral","seen_fallback","","","","","","","","left","red-03-1.995-+2","red-03-1.995-+2.png",2,"c:red|s:thin|r:round","seen",2,0,"","","white-14-1.110-+3","white-14-1.110-+3.png",3,"c:white|s:thick|r:neutral","seen_fallback","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
